example_id,class_str,pred_class_str,example_type,orig_row_idx,numark,pixel_id,NBR_1997_1998,NBR_1999_2000,NBR_2001_2002,NBR_2003_2004,NBR_2005_2006,NBR_2007_2008,NBR_2009_2010,NBR_2011_2012,NBR_2013_2014,NBR_2015_2016,NDMI_1997_1998,NDMI_1999_2000,NDMI_2001_2002,NDMI_2003_2004,NDMI_2005_2006,NDMI_2007_2008,NDMI_2009_2010,NDMI_2011_2012,NDMI_2013_2014,NDMI_2015_2016,NDVI_1997_1998,NDVI_1999_2000,NDVI_2001_2002,NDVI_2003_2004,NDVI_2005_2006,NDVI_2007_2008,NDVI_2009_2010,NDVI_2011_2012,NDVI_2013_2014,NDVI_2015_2016,NIR_1997_1998,NIR_1999_2000,NIR_2001_2002,NIR_2003_2004,NIR_2005_2006,NIR_2007_2008,NIR_2009_2010,NIR_2011_2012,NIR_2013_2014,NIR_2015_2016,SWIR1_1997_1998,SWIR1_1999_2000,SWIR1_2001_2002,SWIR1_2003_2004,SWIR1_2005_2006,SWIR1_2007_2008,SWIR1_2009_2010,SWIR1_2011_2012,SWIR1_2013_2014,SWIR1_2015_2016,SWIR2_1997_1998,SWIR2_1999_2000,SWIR2_2001_2002,SWIR2_2003_2004,SWIR2_2005_2006,SWIR2_2007_2008,SWIR2_2009_2010,SWIR2_2011_2012,SWIR2_2013_2014,SWIR2_2015_2016,prob_true,prob_pred,prob_shrubs_to_trees,prob_stable_shrubs,prob_stable_trees,prob_stable_wetland,prob_wetland_to_woody
stable_wetland_false_positive_54,stable_wetland,stable_shrubs,false_positive,18928,BN70,201000002507,-6.7026744,-4.4994226,-4.2688146,-5.1394105,-4.597602,-4.4313307,-4.807321,-4.9671407,-5.7605953,-5.267337,-5.5413156,-3.1588762,-3.6928983,-4.52988,-4.150945,-3.590624,-3.6320302,-4.1100473,-5.012278,-4.147272,-3.2489367,-3.0420685,-2.9166307,-3.6165457,-3.1541557,-2.6106997,-3.247769,-2.5637023,-3.4964893,-4.2736945,-0.844334,-0.70029753,-0.8843264,-1.2953866,-1.0866318,-0.9663395,-0.5536673,-0.34005654,-0.93963605,-0.5129286,4.375236,2.47262,2.1570299,2.4946923,2.4341981,2.8443234,1.9763948,3.1803477,2.9714744,2.5855486,11.520686,5.9558907,4.8229866,5.7740345,5.489944,6.871811,4.591883,7.6930966,6.924801,5.5198803,0.038330764,0.96126306,0.0001249922,0.96126306,2.143103e-05,0.038330764,0.00025975023
stable_wetland_false_positive_55,stable_wetland,stable_shrubs,false_positive,141500,BJ70,205000002492,-5.0952873,-4.674548,-4.5499053,-4.663745,-2.754621,-4.9542437,-4.8321433,-3.5405352,-5.2109475,-4.1502585,-4.344094,-3.4838483,-3.7021956,-4.1290226,-2.106698,-4.1893673,-5.1239986,-2.9547544,-4.6064053,-3.3131087,-2.550925,-2.7469213,-2.7098842,-2.931992,-2.1681564,-2.6500032,-2.7450283,-1.7677827,-3.3429546,-3.365811,-0.75271237,-0.94986725,-1.0729235,-1.5260092,-0.8381967,-0.75857586,-0.78910583,-0.21353796,-0.71433204,-1.1504546,3.2565002,2.341172,2.0707715,1.7010932,1.3265009,3.245706,2.2980714,2.512428,3.828829,1.8418312,7.4780555,6.070528,5.1628804,3.5560968,3.627459,8.216744,4.4879274,5.3016696,8.072517,4.3742576,0.041404627,0.95815396,0.0003640533,0.95815396,4.9656223e-06,0.041404627,7.253392e-05
stable_wetland_false_positive_56,stable_wetland,stable_shrubs,false_positive,112606,BJ70,204000002492,-5.0952873,-4.674548,-4.5499053,-4.663745,-2.754621,-4.9542437,-4.8321433,-3.5405352,-5.2109475,-4.1502585,-4.344094,-3.4838483,-3.7021956,-4.1290226,-2.106698,-4.1893673,-5.1239986,-2.9547544,-4.6064053,-3.3131087,-2.550925,-2.7469213,-2.7098842,-2.931992,-2.1681564,-2.6500032,-2.7450283,-1.7677827,-3.3429546,-3.365811,-0.75271237,-0.94986725,-1.0729235,-1.5260092,-0.8381967,-0.75857586,-0.78910583,-0.21353796,-0.71433204,-1.1504546,3.2565002,2.341172,2.0707715,1.7010932,1.3265009,3.245706,2.2980714,2.512428,3.828829,1.8418312,7.4780555,6.070528,5.1628804,3.5560968,3.627459,8.216744,4.4879274,5.3016696,8.072517,4.3742576,0.041404627,0.95815396,0.0003640533,0.95815396,4.9656223e-06,0.041404627,7.253392e-05
stable_wetland_false_positive_57,stable_wetland,stable_shrubs,false_positive,45894,BN70,202000002509,-6.2250395,-4.8565955,-4.197563,-4.6315274,-4.524277,-4.2471,-5.4030843,-6.11221,-5.0458255,-4.6677756,-5.0778627,-3.4960623,-3.5341516,-4.346219,-3.5740485,-3.6201797,-5.27708,-5.0263867,-4.006363,-3.5586026,-3.2785256,-3.2466257,-2.972206,-3.711893,-3.2790492,-2.902878,-3.37308,-3.348059,-3.091614,-3.8895624,-0.8457845,-0.9557051,-1.445219,-1.3547308,-1.2090998,-0.91606694,-1.125485,-0.6456397,-0.71188307,-1.6824218,3.5215375,2.423563,1.726073,1.7271233,2.1967847,2.0078037,2.6242893,3.5520527,2.6395223,1.7828436,9.591441,6.435793,4.043014,4.5202136,5.2194586,5.646048,5.9184804,8.246965,6.3552465,4.551763,0.04174527,0.95361924,0.000106426116,0.95361924,0.0028352935,0.04174527,0.001693698
stable_wetland_false_positive_58,stable_wetland,stable_shrubs,false_positive,91320,BN70,201000002509,-6.9056077,-4.3776884,-4.420421,-4.938291,-4.494803,-4.7032537,-4.490901,-5.666781,-5.582306,-5.4949203,-5.427756,-3.1909935,-3.8463445,-4.8065743,-3.5158603,-3.6589572,-4.6789804,-4.6988153,-4.6392164,-4.12345,-3.4790738,-3.002743,-2.7835338,-3.6256824,-3.2861724,-2.7017713,-3.308269,-3.0266833,-3.2070484,-4.4613547,-0.9403071,-0.9180021,-1.3040496,-1.3913989,-1.3614266,-1.0348526,-0.7963542,-0.49743953,-0.7900048,-1.2847352,4.311418,2.2138119,1.86167,1.9448869,1.765124,2.905228,2.093712,3.0715184,2.7347422,2.3107674,10.92532,5.2113113,3.4732466,4.521386,5.085504,6.8689733,5.614372,7.782603,6.8889346,5.3734894,0.055834055,0.9432795,7.001232e-05,0.9432795,0.00053717155,0.055834055,0.00027925477
stable_wetland_false_positive_59,stable_wetland,stable_shrubs,false_positive,73681,DE78,216000002689,-3.662023,-4.341719,-4.2952733,-3.9284575,-3.3087952,-3.6191087,-3.5552626,-3.8027549,-4.4760795,-2.6436129,-3.2968473,-3.5189505,-3.548719,-3.8891652,-2.9458213,-3.4591026,-3.902603,-3.8442326,-4.9248567,-2.6250336,-1.7310793,-2.4955106,-1.9755291,-2.4726126,-2.169979,-1.9366313,-1.4238212,-1.8470613,-2.071848,-1.9866344,-0.29460406,-0.32302406,-0.020386878,-0.7960258,-0.78057843,0.18614827,-0.044937517,0.3881905,-0.30070323,-1.2817893,2.9063723,3.113194,2.8095064,2.13916,2.0164618,3.5949898,2.5141623,3.6164305,3.4374115,1.5362222,6.4129043,6.371169,6.7068453,4.381812,3.8618796,6.7185907,5.0883875,6.8676486,5.68455,2.2380743,0.04802485,0.94219476,0.0077517126,0.94219476,0.00034934288,0.04802485,0.0016793184
stable_trees_correct_highconf_60,stable_trees,stable_trees,correct_highconf,129735,BB84,266000002466,-1.370747,-1.7349681,-2.0248318,-2.0170624,-1.7333606,-2.2623143,-1.7403767,-1.8242118,-1.5322155,-1.4462792,-0.3157251,-0.664977,-1.185892,-0.9321898,-0.9166876,-1.3989174,-0.48743883,-0.6339,-0.6309482,-0.64305675,-1.7494013,-2.3294373,-2.5433905,-2.5089662,-2.2066274,-2.5353198,-2.299885,-2.0551984,-2.0128763,-2.1867805,-2.1456516,-2.6598818,-2.581923,-2.4849265,-2.4708698,-2.349058,-2.0624068,-2.1610568,-2.1170945,-2.3820555,-2.148514,-2.056995,-1.9380666,-2.1215148,-1.9736154,-1.9337454,-1.94049,-1.7529845,-1.9084475,-1.7359571,-1.5617418,-1.4235919,-1.1955266,-1.6579919,-1.3739449,-1.2268765,-1.4251286,-1.198636,-1.3839498,-1.3196809,0.99734575,0.99734575,0.00016977834,0.0015532168,0.99734575,0.00051777053,0.00041349314
stable_trees_correct_highconf_61,stable_trees,stable_trees,correct_highconf,8098,BB84,266000002466,-1.370747,-1.7349681,-2.0248318,-2.0170624,-1.7333606,-2.2623143,-1.7403767,-1.8242118,-1.5322155,-1.4462792,-0.3157251,-0.664977,-1.185892,-0.9321898,-0.9166876,-1.3989174,-0.48743883,-0.6339,-0.6309482,-0.64305675,-1.7494013,-2.3294373,-2.5433905,-2.5089662,-2.2066274,-2.5353198,-2.299885,-2.0551984,-2.0128763,-2.1867805,-2.1456516,-2.6598818,-2.581923,-2.4849265,-2.4708698,-2.349058,-2.0624068,-2.1610568,-2.1170945,-2.3820555,-2.148514,-2.056995,-1.9380666,-2.1215148,-1.9736154,-1.9337454,-1.94049,-1.7529845,-1.9084475,-1.7359571,-1.5617418,-1.4235919,-1.1955266,-1.6579919,-1.3739449,-1.2268765,-1.4251286,-1.198636,-1.3839498,-1.3196809,0.99734575,0.99734575,0.00016977834,0.0015532168,0.99734575,0.00051777053,0.00041349314
stable_trees_correct_highconf_62,stable_trees,stable_trees,correct_highconf,12094,BB84,266000002464,-1.2702454,-1.7262892,-2.3393178,-2.0821083,-1.9119245,-2.3213737,-2.2235081,-1.958273,-1.9613137,-1.7780617,-0.24561343,-0.74744385,-1.3472658,-1.1645316,-1.1329556,-1.391532,-1.1668489,-1.0803658,-1.1751957,-0.93336535,-1.5626085,-2.3377461,-2.6091769,-2.6268518,-2.3057592,-2.6410112,-2.3186483,-2.2711425,-2.1597002,-2.1938434,-2.1209936,-2.6112328,-2.572571,-2.51677,-2.4662044,-2.3488355,-2.101065,-2.1896255,-2.1883593,-2.4142141,-2.2001264,-2.0230322,-1.8766452,-1.9545414,-1.8357625,-1.77488,-1.6543871,-1.6556515,-1.6367135,-1.572037,-1.6684521,-1.389875,-1.1346776,-1.4327967,-1.131796,-1.2105614,-0.9518979,-1.1710956,-1.1084977,-1.074336,0.99662244,0.99662244,0.00011728184,0.0019343211,0.99662244,0.00088810996,0.00043787068
stable_trees_correct_highconf_63,stable_trees,stable_trees,correct_highconf,43265,BB84,266000002464,-1.2702454,-1.7262892,-2.3393178,-2.0821083,-1.9119245,-2.3213737,-2.2235081,-1.958273,-1.9613137,-1.7780617,-0.24561343,-0.74744385,-1.3472658,-1.1645316,-1.1329556,-1.391532,-1.1668489,-1.0803658,-1.1751957,-0.93336535,-1.5626085,-2.3377461,-2.6091769,-2.6268518,-2.3057592,-2.6410112,-2.3186483,-2.2711425,-2.1597002,-2.1938434,-2.1209936,-2.6112328,-2.572571,-2.51677,-2.4662044,-2.3488355,-2.101065,-2.1896255,-2.1883593,-2.4142141,-2.2001264,-2.0230322,-1.8766452,-1.9545414,-1.8357625,-1.77488,-1.6543871,-1.6556515,-1.6367135,-1.572037,-1.6684521,-1.389875,-1.1346776,-1.4327967,-1.131796,-1.2105614,-0.9518979,-1.1710956,-1.1084977,-1.074336,0.99662244,0.99662244,0.00011728184,0.0019343211,0.99662244,0.00088810996,0.00043787068
stable_trees_correct_highconf_64,stable_trees,stable_trees,correct_highconf,33065,BB84,266000002465,-1.37325,-1.875156,-2.241219,-2.189499,-2.007939,-2.350514,-2.113137,-1.9334929,-1.7254524,-1.5161492,-0.50315225,-0.84540224,-1.283148,-1.203021,-1.1079482,-1.3485358,-0.92665726,-0.93189836,-0.8357733,-0.6181298,-1.735257,-2.4880154,-2.6429737,-2.5977302,-2.3571825,-2.6203122,-2.4080627,-2.1645038,-2.2397108,-2.2939274,-2.2234938,-2.702693,-2.6429331,-2.5934832,-2.5315206,-2.3535068,-2.1692533,-2.236815,-2.2155426,-2.5023434,-2.148514,-2.0010195,-1.8363689,-2.0456467,-1.8963343,-1.8614671,-1.9605474,-1.7874726,-1.8866185,-1.7824951,-1.7348208,-1.2864769,-1.2379365,-1.5471537,-1.182029,-1.2871716,-1.478658,-1.2185264,-1.397579,-1.3293723,0.9957467,0.9957467,0.00016171088,0.002382378,0.9957467,0.0010206046,0.00068853406
stable_trees_correct_highconf_65,stable_trees,stable_trees,correct_highconf,30828,BB84,266000002465,-1.37325,-1.875156,-2.241219,-2.189499,-2.007939,-2.350514,-2.113137,-1.9334929,-1.7254524,-1.5161492,-0.50315225,-0.84540224,-1.283148,-1.203021,-1.1079482,-1.3485358,-0.92665726,-0.93189836,-0.8357733,-0.6181298,-1.735257,-2.4880154,-2.6429737,-2.5977302,-2.3571825,-2.6203122,-2.4080627,-2.1645038,-2.2397108,-2.2939274,-2.2234938,-2.702693,-2.6429331,-2.5934832,-2.5315206,-2.3535068,-2.1692533,-2.236815,-2.2155426,-2.5023434,-2.148514,-2.0010195,-1.8363689,-2.0456467,-1.8963343,-1.8614671,-1.9605474,-1.7874726,-1.8866185,-1.7824951,-1.7348208,-1.2864769,-1.2379365,-1.5471537,-1.182029,-1.2871716,-1.478658,-1.2185264,-1.397579,-1.3293723,0.9957467,0.9957467,0.00016171088,0.002382378,0.9957467,0.0010206046,0.00068853406
stable_trees_correct_highconf_66,stable_trees,stable_trees,correct_highconf,14138,BB84,265000002465,-0.9334026,-1.7441177,-2.1589422,-1.9780083,-1.7257972,-2.2948587,-1.85644,-1.8579621,-1.5981175,-1.4858699,-0.019215431,-0.69309163,-1.1525726,-0.81358594,-0.9224681,-1.4354901,-0.6650323,-0.8732493,-0.65730274,-0.5673251,-1.5416676,-2.3913293,-2.5053709,-2.4675357,-2.1796,-2.5439548,-2.3465223,-2.1073246,-2.1619384,-2.236513,-2.0639415,-2.6112328,-2.5650005,-2.5102565,-2.4452097,-2.3312624,-2.1091187,-2.2355394,-2.1577473,-2.4188783,-2.3682158,-2.0500767,-1.8910775,-2.116753,-1.9297532,-1.8570645,-1.9794697,-1.803567,-1.906942,-1.8047266,-1.7426289,-1.4696714,-1.2422389,-1.5201771,-1.2657506,-1.1098332,-1.478658,-1.2904375,-1.3115002,-1.348245,0.9954514,0.9954514,4.4329277e-05,0.0021402964,0.9954514,0.0017745644,0.0005893662
stable_trees_correct_highconf_67,stable_trees,stable_trees,correct_highconf,101923,AJ83,269000002389,-1.2210357,-1.33865,-1.8439702,-1.8242456,-1.5572054,-1.9140215,-1.4146583,-1.2548969,-1.5982658,-1.2354486,-0.39062133,-0.35498735,-0.83023447,-0.7849318,-0.6670713,-0.9154782,-0.28668275,-0.08400303,-0.6294404,-0.38458577,-1.796192,-2.229795,-2.5128691,-2.3309412,-2.160879,-2.3886046,-1.8693662,-1.7459222,-2.0009127,-2.0380478,-2.3499267,-2.6647468,-2.6318,-2.5712895,-2.505394,-2.3419397,-2.1834817,-2.2641082,-2.2713788,-2.443918,-2.1893158,-2.2117138,-2.0860822,-2.1488144,-2.1149495,-2.1975427,-2.089975,-2.1553457,-2.0906072,-1.9988816,-1.6762602,-1.6079103,-1.453059,-1.7354027,-1.5130516,-1.7510886,-1.7191522,-1.838951,-1.6744655,-1.5160588,0.99521327,0.99521327,0.0007538368,0.0025600025,0.99521327,0.00050753617,0.00096531375
stable_trees_correct_highconf_68,stable_trees,stable_trees,correct_highconf,16234,AJ83,270000002389,-1.2210357,-1.33865,-1.8439702,-1.8242456,-1.5572054,-1.9140215,-1.4146583,-1.2548969,-1.5982658,-1.2354486,-0.39062133,-0.35498735,-0.83023447,-0.7849318,-0.6670713,-0.9154782,-0.28668275,-0.08400303,-0.6294404,-0.38458577,-1.796192,-2.229795,-2.5128691,-2.3309412,-2.160879,-2.3886046,-1.8693662,-1.7459222,-2.0009127,-2.0380478,-2.3499267,-2.6647468,-2.6318,-2.5712895,-2.505394,-2.3419397,-2.1834817,-2.2641082,-2.2713788,-2.443918,-2.1893158,-2.2117138,-2.0860822,-2.1488144,-2.1149495,-2.1975427,-2.089975,-2.1553457,-2.0906072,-1.9988816,-1.6762602,-1.6079103,-1.453059,-1.7354027,-1.5130516,-1.7510886,-1.7191522,-1.838951,-1.6744655,-1.5160588,0.99521327,0.99521327,0.0007538368,0.0025600025,0.99521327,0.00050753617,0.00096531375
stable_trees_correct_highconf_69,stable_trees,stable_trees,correct_highconf,30042,AL101,344000002407,-1.2373673,-1.379638,-1.7093227,-1.6903554,-1.4182228,-2.1151626,-1.7954752,-1.6708825,-1.5390084,-1.1271967,-0.06578437,-0.38079542,-0.7035831,-0.48300225,-0.21288072,-1.1720976,-0.5470019,-0.4980986,-0.45181775,-0.24112584,-1.7798158,-2.1299682,-2.4834566,-2.4845345,-2.134499,-2.5874116,-2.223558,-2.080467,-2.0702982,-1.9913255,-2.2143073,-2.6331248,-2.700826,-2.5300379,-2.3971558,-2.4271362,-2.081199,-2.197533,-2.2652564,-2.3869653,-2.4062278,-2.2752366,-2.2646406,-2.2300792,-2.2075477,-2.1113224,-1.8057643,-2.0879023,-2.1199634,-1.9354478,-1.85975,-1.7562642,-1.6374497,-1.6316018,-1.6341261,-1.5794251,-1.3987519,-1.4885756,-1.6321435,-1.3293723,0.994713,0.994713,6.959942e-05,0.0028948763,0.994713,0.0014974328,0.0008250641
stable_trees_true_misclassified_70,stable_trees,shrubs_to_trees,true_misclassified,40424,EB106,320000002797,-1.9037863,-3.4187467,-2.0357578,-1.1613379,-0.83783084,-0.16868228,0.095031396,0.3288462,0.76115453,0.28877473,-1.5157076,-2.0962315,-1.875407,-1.3101401,-1.074985,-0.105828576,-0.24893655,0.26958078,0.47929943,0.3014558,-0.65089804,-2.1959865,-1.6070988,-1.0282419,-0.7017584,-0.06191342,0.30374885,0.7510161,0.7206828,0.21156321,-0.7324057,-1.0291651,-1.1882639,-1.0387104,-0.5571035,-0.27231097,-0.16762327,0.3631929,0.22018993,-0.064181045,0.90603924,0.8512167,0.2338348,-0.21084563,0.2640584,0.07059999,0.18560264,0.15765661,-0.13126172,-0.47765464,1.8028873,3.2259543,1.3386166,0.25909904,0.34943357,0.07762432,0.10007059,-0.0817188,-0.21830012,-0.44694698,4.4172833e-05,0.9790597,0.9790597,0.004811906,4.4172833e-05,0.0001407174,0.015943479
stable_trees_true_misclassified_71,stable_trees,stable_shrubs,true_misclassified,26853,ER35,19000002830,-0.24589407,-0.8920111,-1.4473386,-1.5473424,-1.6621114,-1.0353787,-0.3734939,0.65309435,-1.4193572,-1.6393845,-0.88531023,-1.3962108,-1.8329622,-1.675696,-1.6781385,-1.3292243,-1.2593843,-0.07842529,-2.048055,-1.5732831,0.23918925,-0.6330683,-0.9063364,-0.7023163,-0.97027886,-0.54974157,0.10016791,0.69390047,-0.38914475,-0.9836432,0.40089858,-0.024562076,-0.48575637,-0.66431034,-0.47172588,-0.12171568,0.59667945,1.2758611,0.055620022,-0.29788327,1.266978,1.4210349,1.1759654,0.6497332,1.0995309,1.2475979,1.2422154,1.4544095,1.627106,1.2730013,1.3623818,1.3524244,1.8837986,0.9851188,1.772702,1.7254522,1.2241874,1.3335531,2.0383976,1.71423,4.941753e-05,0.49734354,0.003907027,0.49734354,4.941753e-05,0.46122527,0.0374748
stable_trees_true_misclassified_72,stable_trees,stable_shrubs,true_misclassified,130849,DT81,222000002753,-2.5919194,-4.5794296,-5.4616833,-5.4746885,-4.600419,-4.354,-4.254364,-4.0996027,-5.2058287,-3.5659692,-2.7186666,-3.5253382,-4.890722,-5.4007397,-4.009617,-3.916174,-4.831214,-4.0794816,-4.909956,-2.9803388,-2.005012,-2.717886,-2.9930346,-3.2949314,-2.7584221,-2.4643009,-2.0216825,-1.9031268,-2.8020532,-2.4589336,-1.5538579,-1.0641925,-1.5142452,-1.4357865,-1.186239,-1.2653056,-0.6328627,-0.7193572,-1.0469004,-1.0802457,-0.007990211,2.5197904,2.9927638,2.5178654,2.8313959,1.9909265,2.408955,2.600181,2.7501729,1.4419607,1.2986158,6.1469526,6.857431,4.662133,5.8911643,4.699771,4.637655,5.6023192,6.0568404,3.2000709,6.47875e-05,0.7451636,0.058306087,0.7451636,6.47875e-05,0.19613011,0.0003354584
stable_trees_true_misclassified_73,stable_trees,stable_shrubs,true_misclassified,189,CS65,167000002634,0.97122926,1.03075,-0.06314286,-1.1754827,0.6779134,0.23171519,1.0465269,0.87436414,0.6770206,0.1268837,0.2718568,0.81924814,-0.5497665,-2.3043501,0.62032884,-0.02225172,0.8192466,0.65725017,0.1635055,-0.15405679,1.5550244,1.415932,0.8550106,-0.16463162,1.4116424,0.39026874,1.1993202,1.0176277,0.8588841,0.64115053,1.8627354,1.4884237,0.8671551,0.5274008,1.6585171,0.37322456,1.1977592,1.0223138,0.60932916,0.4972444,1.4873773,0.89524233,1.0360051,1.7420429,1.3808067,0.7016588,0.8183593,0.5293618,0.6252278,0.5678184,1.3031706,0.39823905,0.6895613,1.8559906,0.8620678,0.3911585,0.40417948,0.3329176,0.504044,0.5930907,0.00041989647,0.77291834,0.002615987,0.77291834,0.00041989647,0.15316439,0.07088133
stable_trees_true_misclassified_74,stable_trees,stable_shrubs,true_misclassified,105467,CS65,167000002635,0.97122926,1.03075,-0.06314286,-1.1754827,0.6779134,0.23171519,1.0465269,0.87436414,0.6770206,0.1268837,0.2718568,0.81924814,-0.5497665,-2.3043501,0.62032884,-0.02225172,0.8192466,0.65725017,0.1635055,-0.15405679,1.5550244,1.415932,0.8550106,-0.16463162,1.4116424,0.39026874,1.1993202,1.0176277,0.8588841,0.64115053,1.8627354,1.4884237,0.8671551,0.5274008,1.6585171,0.37322456,1.1977592,1.0223138,0.60932916,0.4972444,1.4873773,0.89524233,1.0360051,1.7420429,1.3808067,0.7016588,0.8183593,0.5293618,0.6252278,0.5678184,1.3031706,0.39823905,0.6895613,1.8559906,0.8620678,0.3911585,0.40417948,0.3329176,0.504044,0.5930907,0.00041989647,0.77291834,0.002615987,0.77291834,0.00041989647,0.15316439,0.07088133
stable_trees_true_misclassified_75,stable_trees,stable_shrubs,true_misclassified,35781,DY51,93000002759,1.4353685,-0.28554556,0.22611909,0.5607226,-0.17445387,0.04224875,1.1443766,-0.105161645,-0.070855916,-0.5393578,1.3028419,-0.55009156,-0.27109537,0.39160562,-0.666281,-0.29710454,0.81313324,-0.41190803,-0.47328687,-0.873797,1.3848711,0.12151258,0.31455937,0.7627593,-0.11059228,0.18024781,1.1752441,0.25456685,0.034261752,-0.19994676,2.0060906,0.08879024,0.16353427,0.7054337,-0.031307697,0.51469964,1.2074236,0.14841741,0.16239454,-0.21024494,0.77247447,0.68769264,0.7654824,0.47641116,0.63097006,0.759995,0.9152407,0.46498397,0.47242442,0.43176165,0.85745966,0.5184956,0.7829859,0.105450265,0.5078607,0.64510703,0.48951617,0.44460934,0.53632355,0.24675153,0.0004755154,0.513075,0.009403014,0.513075,0.0004755154,0.4072092,0.06983721
stable_trees_true_misclassified_76,stable_trees,stable_shrubs,true_misclassified,84961,CS65,168000002635,0.9368205,0.8697821,0.09833866,-1.6825507,0.46565592,-0.0041258065,0.6817241,0.7671965,0.33714288,-0.41807586,0.32393453,0.6757207,-0.53997713,-2.4465494,0.21041818,-0.16190693,0.9652788,0.4657702,0.08367563,-0.54311174,1.4508182,1.1772577,0.77999926,-0.6935159,1.0656165,0.41913497,1.0452553,0.7678737,0.7099968,0.19011511,1.6069683,1.2111241,0.7959024,0.23839878,1.1509165,0.21484369,0.9115818,0.7886626,0.5970844,0.061507553,1.4099586,0.72920257,0.78763443,1.3617502,1.2896008,0.5644402,0.7260192,0.36726767,0.59812963,0.58352864,1.184748,0.40947798,0.58876103,1.765678,0.85562766,0.3670405,0.3824574,0.22811098,0.51408654,0.77926713,0.000666216,0.77781624,0.003031667,0.77781624,0.000666216,0.12497494,0.093510926
stable_trees_true_misclassified_77,stable_trees,stable_shrubs,true_misclassified,123453,CS65,167000002635,0.9368205,0.8697821,0.09833866,-1.6825507,0.46565592,-0.0041258065,0.6817241,0.7671965,0.33714288,-0.41807586,0.32393453,0.6757207,-0.53997713,-2.4465494,0.21041818,-0.16190693,0.9652788,0.4657702,0.08367563,-0.54311174,1.4508182,1.1772577,0.77999926,-0.6935159,1.0656165,0.41913497,1.0452553,0.7678737,0.7099968,0.19011511,1.6069683,1.2111241,0.7959024,0.23839878,1.1509165,0.21484369,0.9115818,0.7886626,0.5970844,0.061507553,1.4099586,0.72920257,0.78763443,1.3617502,1.2896008,0.5644402,0.7260192,0.36726767,0.59812963,0.58352864,1.184748,0.40947798,0.58876103,1.765678,0.85562766,0.3670405,0.3824574,0.22811098,0.51408654,0.77926713,0.000666216,0.77781624,0.003031667,0.77781624,0.000666216,0.12497494,0.093510926
stable_trees_true_misclassified_78,stable_trees,wetland_to_woody,true_misclassified,15544,FQ109,313000002969,-1.9281546,-0.733652,-0.9786968,0.13828841,-0.0684353,-0.36599416,0.16853838,-0.56246364,-0.52252024,-0.34447876,-1.8547274,-0.7385425,-1.0855975,0.05574508,-0.08848337,-0.7628466,0.10001171,-0.8923795,-0.6430324,-0.63336444,-1.8120273,-0.8567237,-1.0698926,-0.053882547,-0.07873645,-0.35374057,-0.2058009,-0.3701359,-0.7479232,-0.41871774,-1.3597361,-0.76962245,-0.92574203,-0.6228176,-0.5344761,-0.46383616,0.14969525,-0.43622088,-0.58478224,-0.5693903,0.11406638,-0.020177625,0.07742837,-0.49304947,-0.14775991,0.3013767,0.23177268,0.31093708,0.23493941,0.067165166,0.32195595,0.31057537,0.25931627,-0.65575624,-0.24949838,0.20672663,0.12334423,0.4094188,0.10449517,-0.032768168,0.00076355255,0.45971677,0.078546904,0.24649306,0.00076355255,0.21447966,0.45971677
stable_trees_true_misclassified_79,stable_trees,wetland_to_woody,true_misclassified,4872,FQ109,313000002969,-1.9281546,-0.733652,-0.9786968,0.13828841,-0.0684353,-0.36599416,0.16853838,-0.56246364,-0.52252024,-0.34447876,-1.8547274,-0.7385425,-1.0855975,0.05574508,-0.08848337,-0.7628466,0.10001171,-0.8923795,-0.6430324,-0.63336444,-1.8120273,-0.8567237,-1.0698926,-0.053882547,-0.07873645,-0.35374057,-0.2058009,-0.3701359,-0.7479232,-0.41871774,-1.3597361,-0.76962245,-0.92574203,-0.6228176,-0.5344761,-0.46383616,0.14969525,-0.43622088,-0.58478224,-0.5693903,0.11406638,-0.020177625,0.07742837,-0.49304947,-0.14775991,0.3013767,0.23177268,0.31093708,0.23493941,0.067165166,0.32195595,0.31057537,0.25931627,-0.65575624,-0.24949838,0.20672663,0.12334423,0.4094188,0.10449517,-0.032768168,0.00076355255,0.45971677,0.078546904,0.24649306,0.00076355255,0.21447966,0.45971677
stable_wetland_false_positive_80,stable_wetland,stable_trees,false_positive,118069,BU50,115000002527,-2.617845,-2.7017972,-3.3745441,-3.623046,-2.9603121,-3.2087862,-3.618082,-3.924644,-4.393074,-3.446328,-1.1924199,-0.99369496,-1.5675684,-1.6266142,-1.1948661,-1.5737371,-1.2014835,-1.7069328,-2.0962274,-1.3857718,-4.0359545,-4.434424,-4.614572,-5.0462613,-4.377923,-4.408634,-5.177925,-4.849369,-5.523582,-5.4578953,-3.5472937,-3.9325411,-3.8384206,-4.1067634,-3.8684044,-3.5044377,-3.6285965,-4.0425105,-4.270952,-4.4038744,-3.6173778,-3.3126707,-3.498439,-3.0674849,-3.560317,-3.4248052,-3.6147218,-3.6402504,-3.675095,-3.192861,-2.8617861,-2.5598478,-2.6153352,-2.374042,-2.6664786,-2.829306,-2.94257,-2.991824,-3.019446,-2.3592086,0.003045114,0.98929894,1.5958868e-06,0.0065137744,0.98929894,0.003045114,0.0011404839
